km_marco_m,data_imagem,ndvi_mediana,n_pixels,nuvem_pct
1000,2022-10-13,0.3388,98,0.0
1000,2022-10-23,0.3963,98,0.0
1000,2022-11-17,0.443,98,0.0
1000,2022-11-27,0.4512,98,0.0
1000,2022-12-02,0.4389,98,0.0
1000,2022-12-17,0.4984,98,0.0
1000,2023-01-16,0.565,98,0.0
1000,2023-01-26,0.4665,98,0.0
1000,2023-02-10,0.5323,98,0.0
1000,2023-02-15,0.3638,91,0.0714
1000,2023-02-20,0.4352,98,0.0
1000,2023-03-02,0.5572,98,0.0
1000,2023-03-17,0.6027,98,0.0
1000,2023-03-22,0.6102,98,0.0
1000,2023-04-01,0.5986,98,0.0
1000,2023-04-11,0.5035,98,0.0
1000,2023-04-21,0.6281,98,0.0
1000,2023-05-01,0.5327,98,0.0
1000,2023-05-16,0.5182,98,0.0
1000,2023-05-26,0.4522,98,0.0
1000,2023-06-05,0.4576,98,0.0
1000,2023-06-10,0.4281,98,0.0
1000,2023-06-20,0.3845,98,0.0
1000,2023-06-25,0.3619,98,0.0
1000,2023-06-30,0.3073,98,0.0
1000,2023-07-05,0.3301,98,0.0
1000,2023-07-15,0.347,98,0.0
1000,2023-07-25,0.3153,98,0.0
1000,2023-08-04,0.2984,98,0.0
1000,2023-08-09,0.3146,98,0.0
1000,2023-08-24,0.3102,98,0.0
1000,2023-09-08,0.3767,98,0.0
1000,2023-09-13,0.3545,98,0.0
1000,2023-09-18,0.377,98,0.0
1000,2023-09-23,0.3808,98,0.0
1000,2023-10-23,0.5008,98,0.0
1000,2023-11-07,0.5314,98,0.0
1000,2023-11-12,0.4543,98,0.0
1000,2023-12-02,0.5065,98,0.0
1000,2023-12-07,0.4981,98,0.0
1000,2023-12-27,0.4783,98,0.0
1000,2024-01-06,0.442,98,0.0
1000,2024-01-11,0.495,97,0.0102
1000,2024-01-16,0.369,84,0.1429
1000,2024-02-05,0.4582,98,0.0
1000,2024-02-10,0.458,98,0.0
1000,2024-02-25,0.4933,98,0.0
1000,2024-03-11,0.6144,98,0.0
1000,2024-03-16,0.5493,98,0.0
1000,2024-03-31,0.5728,98,0.0
1000,2024-04-05,0.5284,98,0.0
1000,2024-04-10,0.5534,98,0.0
1000,2024-04-20,0.5675,98,0.0
1000,2024-04-30,0.4972,98,0.0
1000,2024-05-05,0.4695,98,0.0
1000,2024-05-20,0.4252,98,0.0
1000,2024-05-30,0.4162,98,0.0
1000,2024-06-09,0.3891,98,0.0
1000,2024-06-14,0.35,98,0.0
1000,2024-06-19,0.3679,98,0.0
1000,2024-06-24,0.3445,98,0.0
1000,2024-06-29,0.3415,98,0.0
1000,2024-07-19,0.3647,98,0.0
1000,2024-07-24,0.3597,98,0.0
1000,2024-07-29,0.2867,98,0.0
1000,2024-08-03,0.2712,98,0.0
1000,2024-08-08,0.2629,98,0.0
1000,2024-08-18,0.2875,98,0.0
1000,2024-08-23,0.3061,98,0.0
1000,2024-08-28,0.3014,98,0.0
1000,2024-09-02,0.2624,98,0.0
1000,2024-09-07,0.2983,98,0.0
1000,2024-09-12,0.2665,98,0.0
1000,2024-09-22,0.2853,98,0.0
1000,2024-10-02,0.2641,98,0.0
1000,2024-10-07,0.3224,98,0.0
1000,2024-10-17,0.3534,98,0.0
1000,2024-10-22,0.3493,98,0.0
1000,2024-11-01,0.353,98,0.0
1000,2024-11-11,0.4362,98,0.0
1000,2024-11-26,0.4013,98,0.0
1000,2024-12-31,0.5448,98,0.0
1000,2025-01-15,0.2866,98,0.0
1000,2025-01-25,0.4583,98,0.0
1000,2025-02-19,0.5531,98,0.0
1000,2025-02-24,0.5215,98,0.0
1000,2025-03-01,0.5286,98,0.0
1000,2025-03-06,0.529,98,0.0
1000,2025-03-21,0.5467,98,0.0
1000,2025-04-12,0.5675,98,0.0
1000,2025-04-15,0.5619,98,0.0
1000,2025-04-30,0.6003,98,0.0
1000,2025-05-05,0.5763,98,0.0
1000,2025-05-15,0.5805,98,0.0
1000,2025-05-20,0.5062,98,0.0
1000,2025-05-22,0.4312,98,0.0
1000,2025-05-25,0.5129,98,0.0
1000,2025-05-30,0.4847,98,0.0
1000,2025-06-04,0.4934,98,0.0
1000,2025-06-19,0.4828,98,0.0
1000,2025-06-29,0.4645,98,0.0
1000,2025-07-09,0.3937,98,0.0
1000,2025-07-14,0.4291,98,0.0
1000,2025-07-19,0.3925,98,0.0
1000,2025-07-21,0.3813,98,0.0
1000,2025-07-24,0.3172,98,0.0
1000,2025-07-29,0.3732,98,0.0
1000,2025-08-03,0.3235,98,0.0
1000,2025-08-13,0.3292,98,0.0
1000,2025-08-18,0.2759,98,0.0
1000,2025-08-30,0.3062,98,0.0
1000,2025-09-27,0.3341,98,0.0
1000,2025-10-17,0.3174,98,0.0
1000,2025-10-22,0.3721,98,0.0
1000,2025-11-01,0.4122,98,0.0
1000,2025-11-11,0.4435,98,0.0
1000,2025-11-21,0.4155,98,0.0
1000,2025-11-26,0.4442,98,0.0
1000,2025-12-01,0.4072,98,0.0
1000,2025-12-06,0.3815,98,0.0
1000,2025-12-11,0.4666,98,0.0
1000,2025-12-21,0.4476,98,0.0
1000,2025-12-26,0.4852,98,0.0
1000,2025-12-28,0.5209,98,0.0
1000,2026-01-10,0.52,98,0.0
1000,2026-01-25,0.513,98,0.0
1000,2026-03-16,0.5766,98,0.0
1000,2026-03-21,0.5981,98,0.0
1000,2026-03-28,0.5462,98,0.0
1000,2026-04-17,0.5254,98,0.0
1000,2026-04-20,0.5475,98,0.0
1000,2026-04-30,0.5136,98,0.0
1000,2026-05-05,0.5009,98,0.0
1000,2026-05-07,0.498,98,0.0
1000,2026-05-27,0.455,98,0.0
1000,2026-06-19,0.4355,98,0.0
1000,2026-06-29,0.412,98,0.0
1000,2026-07-06,0.4207,98,0.0
1000,2026-07-09,0.4269,98,0.0
1000,2026-07-19,0.439,98,0.0
1000,2026-07-26,0.4159,98,0.0
1000,2026-07-29,0.3794,98,0.0
1000,2026-08-08,0.4322,98,0.0
1000,2026-08-18,0.4321,98,0.0
1000,2026-08-23,0.4316,98,0.0
1000,2026-09-02,0.4277,82,0.1633
1000,2026-09-04,0.4273,98,0.0
1500,2019-01-07,0.5013,319,0.0
1500,2019-01-12,0.4672,319,0.0
1500,2019-01-22,0.3808,275,0.1379
1500,2019-01-27,0.3837,319,0.0
1500,2019-02-01,0.4594,319,0.0
1500,2019-03-23,0.4275,319,0.0
1500,2019-04-02,0.4433,319,0.0
1500,2019-04-12,0.4628,319,0.0
1500,2019-04-17,0.4752,258,0.1912
1500,2019-04-22,0.4748,285,0.1066
1500,2019-04-27,0.4739,319,0.0
1500,2019-05-12,0.373,264,0.1724
1500,2019-05-22,0.4623,319,0.0
1500,2019-05-27,0.4669,319,0.0
1500,2019-06-06,0.4159,302,0.0533
1500,2019-06-11,0.4274,319,0.0
1500,2019-06-16,0.4239,319,0.0
1500,2019-06-26,0.4199,319,0.0
1500,2019-07-06,0.4667,319,0.0
1500,2019-07-11,0.4502,319,0.0
1500,2019-07-26,0.3802,319,0.0
1500,2019-07-31,0.4286,319,0.0
1500,2019-08-10,0.3415,319,0.0
1500,2019-08-15,0.3811,319,0.0
1500,2019-08-25,0.299,290,0.0909
1500,2019-08-30,0.3379,319,0.0
1500,2019-09-09,0.3654,319,0.0
1500,2019-09-14,0.369,319,0.0
1500,2019-09-19,0.032,305,0.0439
1500,2019-09-29,0.3891,319,0.0
1500,2019-10-04,0.3882,319,0.0
1500,2019-10-14,0.3266,319,0.0
1500,2019-11-03,0.3654,319,0.0
1500,2019-11-13,0.291,279,0.1254
1500,2019-12-08,0.3891,319,0.0
1500,2020-01-27,0.4478,319,0.0
1500,2020-03-07,0.3495,319,0.0
1500,2020-03-12,0.3608,319,0.0
1500,2020-03-17,0.4552,319,0.0
1500,2020-04-01,0.4428,319,0.0
1500,2020-04-06,0.4516,319,0.0
1500,2020-04-21,0.4128,319,0.0
1500,2020-04-26,0.3921,319,0.0
1500,2020-05-01,0.3695,319,0.0
1500,2020-05-11,0.3838,319,0.0
1500,2020-05-16,0.3387,319,0.0
1500,2020-05-21,0.3264,319,0.0
1500,2020-05-26,0.3487,319,0.0
1500,2020-05-31,0.3105,319,0.0
1500,2020-07-05,0.3028,277,0.1317
1500,2020-07-10,0.3929,319,0.0
1500,2020-07-20,0.3931,319,0.0
1500,2020-07-25,0.3696,319,0.0
1500,2020-08-04,0.3771,319,0.0
1500,2020-08-09,0.338,319,0.0
1500,2020-08-19,0.3615,319,0.0
1500,2020-08-24,0.3843,319,0.0
1500,2020-08-29,0.3616,319,0.0
1500,2020-09-03,0.3608,319,0.0
1500,2020-09-08,0.3464,319,0.0
1500,2020-09-13,0.3499,319,0.0
1500,2020-10-13,0.3422,319,0.0
1500,2020-10-18,0.255,319,0.0
1500,2020-10-23,0.3772,319,0.0
1500,2020-10-28,0.4125,319,0.0
1500,2020-11-07,0.3067,319,0.0
1500,2020-11-22,0.3259,319,0.0
1500,2021-01-31,0.4161,319,0.0
1500,2021-02-10,0.4589,319,0.0
1500,2021-02-15,0.4916,319,0.0
1500,2021-02-20,0.3874,319,0.0
1500,2021-03-02,0.3772,319,0.0
1500,2021-03-12,0.3455,319,0.0
1500,2021-03-22,0.4125,319,0.0
1500,2021-03-27,0.4391,319,0.0
1500,2021-04-01,0.4748,319,0.0
1500,2021-04-11,0.483,319,0.0
1500,2021-05-01,0.3892,319,0.0
1500,2021-05-06,0.3687,319,0.0
1500,2021-05-21,0.3571,319,0.0
1500,2021-05-26,0.3966,319,0.0
1500,2021-06-05,0.3734,319,0.0
1500,2021-07-10,0.3306,319,0.0
1500,2021-07-20,0.3261,319,0.0
1500,2021-07-25,0.3071,319,0.0
1500,2021-07-30,0.3139,319,0.0
1500,2021-08-09,0.2873,319,0.0
1500,2021-08-19,0.3067,319,0.0
1500,2021-08-24,0.311,319,0.0
1500,2021-09-03,0.3298,319,0.0
1500,2021-09-08,0.323,319,0.0
1500,2021-09-23,0.3572,319,0.0
1500,2021-09-28,0.3726,319,0.0
1500,2021-10-08,0.3576,294,0.0784
1500,2021-10-13,0.3762,301,0.0564
1500,2021-10-23,0.3961,319,0.0
1500,2021-11-07,0.4359,319,0.0
1500,2021-11-17,0.3428,319,0.0
1500,2021-11-22,0.3774,319,0.0
1500,2021-12-07,-0.0025,319,0.0
1500,2021-12-12,0.3387,308,0.0345
1500,2022-01-16,0.4205,319,0.0
1500,2022-01-21,0.51,319,0.0
1500,2022-01-26,0.3965,264,0.1724
1500,2022-02-10,0.4861,319,0.0
1500,2022-03-02,0.5256,319,0.0
1500,2022-03-07,0.4822,319,0.0
1500,2022-03-22,0.4512,319,0.0
1500,2022-04-06,0.4704,319,0.0
1500,2022-04-11,0.5061,319,0.0
1500,2022-04-21,0.4516,319,0.0
1500,2022-04-26,0.487,319,0.0
1500,2022-05-01,0.3837,319,0.0
1500,2022-05-11,0.3928,319,0.0
1500,2022-05-21,0.4315,319,0.0
1500,2022-05-26,0.4042,319,0.0
1500,2022-06-05,0.4157,319,0.0
1500,2022-06-25,0.3924,319,0.0
1500,2022-06-30,0.4043,319,0.0
1500,2022-07-05,0.3735,319,0.0
1500,2022-07-10,0.3492,319,0.0
1500,2022-07-20,0.3418,316,0.0094
1500,2022-07-25,0.3231,319,0.0
1500,2022-07-30,0.3493,319,0.0
1500,2022-08-14,0.3459,319,0.0
1500,2022-08-24,0.3226,319,0.0
1500,2022-09-18,0.3618,319,0.0
1500,2022-09-23,0.3777,319,0.0
1500,2022-10-23,0.4388,319,0.0
1500,2022-11-17,0.4391,319,0.0
1500,2022-11-27,0.4401,319,0.0
1500,2022-12-02,0.4083,281,0.1191
1500,2022-12-17,0.4116,319,0.0
1500,2023-01-16,0.4823,319,0.0
1500,2023-01-26,0.506,319,0.0
1500,2023-02-10,0.5253,319,0.0
1500,2023-02-20,0.541,319,0.0
1500,2023-03-02,0.5563,319,0.0
1500,2023-03-17,0.4164,319,0.0
1500,2023-03-22,0.4661,319,0.0
1500,2023-04-01,0.5257,319,0.0
1500,2023-04-11,0.3453,308,0.0345
1500,2023-04-16,0.4121,282,0.116
1500,2023-04-21,0.4588,319,0.0
1500,2023-05-01,0.3925,319,0.0
1500,2023-05-16,0.4005,319,0.0
1500,2023-05-26,0.3999,319,0.0
1500,2023-06-05,0.4277,319,0.0
1500,2023-06-10,0.409,319,0.0
1500,2023-06-20,0.3965,319,0.0
1500,2023-06-25,0.3304,319,0.0
1500,2023-06-30,0.3025,319,0.0
1500,2023-07-05,0.3301,319,0.0
1500,2023-07-15,0.3508,319,0.0
1500,2023-07-25,0.3334,319,0.0
1500,2023-08-04,0.3227,319,0.0
1500,2023-08-09,0.3337,319,0.0
1500,2023-08-24,0.2989,319,0.0
1500,2023-09-08,0.3889,319,0.0
1500,2023-09-13,0.2912,319,0.0
1500,2023-09-18,0.314,319,0.0
1500,2023-09-23,0.3576,319,0.0
1500,2023-10-23,0.486,319,0.0
1500,2023-11-07,0.4007,319,0.0
1500,2023-11-12,0.3616,319,0.0
1500,2023-12-02,0.4818,319,0.0
1500,2023-12-07,0.479,319,0.0
1500,2023-12-27,0.5094,319,0.0
1500,2024-01-06,0.42,290,0.0909
1500,2024-01-11,0.499,266,0.1661
1500,2024-02-05,0.4787,319,0.0
1500,2024-02-10,0.467,319,0.0
1500,2024-02-25,0.4666,319,0.0
1500,2024-03-11,0.4789,319,0.0
1500,2024-03-16,0.4288,319,0.0
1500,2024-03-31,0.4941,319,0.0
1500,2024-04-05,0.495,319,0.0
1500,2024-04-10,0.455,319,0.0
1500,2024-04-20,0.4601,319,0.0
1500,2024-04-30,0.4317,319,0.0
1500,2024-05-05,0.3962,319,0.0
1500,2024-05-20,0.3296,319,0.0
1500,2024-05-30,0.3444,319,0.0
1500,2024-06-09,0.3539,319,0.0
1500,2024-06-14,0.3608,319,0.0
1500,2024-06-19,0.3577,319,0.0
1500,2024-06-24,0.3338,319,0.0
1500,2024-06-29,0.3224,319,0.0
1500,2024-07-19,0.3733,319,0.0
1500,2024-07-24,0.3535,319,0.0
1500,2024-07-29,0.3224,319,0.0
1500,2024-08-03,0.3256,319,0.0
1500,2024-08-08,0.252,319,0.0
1500,2024-08-18,0.2955,319,0.0
1500,2024-08-23,0.2987,319,0.0
1500,2024-08-28,0.3255,319,0.0
1500,2024-09-02,0.2909,319,0.0
1500,2024-09-07,0.3105,319,0.0
1500,2024-09-12,0.2939,319,0.0
1500,2024-09-22,0.299,319,0.0
1500,2024-10-02,0.2764,319,0.0
1500,2024-10-07,0.3105,319,0.0
1500,2024-10-17,0.3333,319,0.0
1500,2024-10-22,0.3382,319,0.0
1500,2024-11-01,0.3809,319,0.0
1500,2024-11-11,0.4394,319,0.0
1500,2024-11-26,0.3849,319,0.0
1500,2024-12-06,0.4387,267,0.163
1500,2024-12-31,0.4355,319,0.0
1500,2025-01-15,0.3032,301,0.0564
1500,2025-01-25,0.4551,319,0.0
1500,2025-02-19,0.5377,319,0.0
1500,2025-02-24,0.5413,319,0.0
1500,2025-03-01,0.521,319,0.0
1500,2025-03-06,0.5025,319,0.0
1500,2025-03-21,0.4833,319,0.0
1500,2025-04-12,0.4515,319,0.0
1500,2025-04-15,0.4714,319,0.0
1500,2025-04-30,0.5214,319,0.0
1500,2025-05-02,0.506,274,0.1411
1500,2025-05-05,0.5098,319,0.0
1500,2025-05-15,0.483,319,0.0
1500,2025-05-20,0.4123,319,0.0
1500,2025-05-22,0.3619,319,0.0
1500,2025-05-25,0.3972,319,0.0
1500,2025-05-30,0.3774,319,0.0
1500,2025-06-04,0.3689,319,0.0
1500,2025-06-19,0.4041,319,0.0
1500,2025-06-29,0.4158,319,0.0
1500,2025-07-09,0.373,319,0.0
1500,2025-07-14,0.3651,319,0.0
1500,2025-07-19,0.3264,319,0.0
1500,2025-07-21,0.3018,319,0.0
1500,2025-07-24,0.2325,279,0.1254
1500,2025-07-29,0.334,319,0.0
1500,2025-08-03,0.3064,319,0.0
1500,2025-08-13,0.3262,319,0.0
1500,2025-08-18,0.2727,274,0.1411
1500,2025-08-30,0.3221,319,0.0
1500,2025-09-27,0.3452,319,0.0
1500,2025-10-17,0.2915,319,0.0
1500,2025-10-22,0.3536,319,0.0
1500,2025-11-01,0.3886,319,0.0
1500,2025-11-11,0.4194,319,0.0
1500,2025-11-21,0.4197,319,0.0
1500,2025-11-26,0.4505,319,0.0
1500,2025-12-01,0.4115,319,0.0
1500,2025-12-06,0.2642,319,0.0
1500,2025-12-11,0.287,319,0.0
1500,2025-12-21,0.3612,311,0.0251
1500,2025-12-26,0.3969,319,0.0
1500,2025-12-28,0.4274,319,0.0
1500,2026-01-10,0.4824,319,0.0
1500,2026-03-16,0.5063,319,0.0
1500,2026-03-21,0.5285,319,0.0
1500,2026-03-28,0.5096,319,0.0
1500,2026-04-17,0.3844,319,0.0
1500,2026-04-20,0.4153,319,0.0
1500,2026-04-30,0.4245,319,0.0
1500,2026-05-05,0.4283,319,0.0
1500,2026-05-07,0.4285,319,0.0
1500,2026-05-27,0.4161,318,0.0031
1500,2026-06-19,0.4199,319,0.0
1500,2026-06-29,0.4432,319,0.0
1500,2026-07-06,0.4351,319,0.0
1500,2026-07-09,0.4474,319,0.0
1500,2026-07-19,0.4635,319,0.0
1500,2026-07-26,0.3883,319,0.0
1500,2026-07-29,0.3454,319,0.0
1500,2026-08-08,0.3928,319,0.0
1500,2026-08-18,0.4116,319,0.0
1500,2026-08-23,0.428,319,0.0
1500,2026-09-04,0.4509,319,0.0
2000,2019-01-07,0.5558,167,0.0
2000,2019-01-12,0.5184,167,0.0
2000,2019-01-27,0.5479,167,0.0
2000,2019-02-01,0.4787,167,0.0
2000,2019-03-23,0.5959,167,0.0
2000,2019-04-02,0.5763,167,0.0
2000,2019-04-07,0.2861,157,0.0599
2000,2019-04-12,0.5726,167,0.0
2000,2019-04-27,0.5912,167,0.0
2000,2019-05-22,0.4338,167,0.0
2000,2019-05-27,0.475,167,0.0
2000,2019-06-06,0.4864,167,0.0
2000,2019-06-11,0.4408,167,0.0
2000,2019-06-16,0.4326,167,0.0
2000,2019-06-26,0.4444,167,0.0
2000,2019-07-06,0.4357,167,0.0
2000,2019-07-11,0.3844,167,0.0
2000,2019-07-26,0.3532,167,0.0
2000,2019-07-31,0.4193,167,0.0
2000,2019-08-10,0.3886,167,0.0
2000,2019-08-15,0.4317,167,0.0
2000,2019-08-25,0.3849,167,0.0
2000,2019-08-30,0.3996,167,0.0
2000,2019-09-09,0.4122,167,0.0
2000,2019-09-14,0.4082,167,0.0
2000,2019-09-19,0.1531,143,0.1437
2000,2019-09-29,0.4477,167,0.0
2000,2019-10-04,0.4389,167,0.0
2000,2019-10-14,0.4316,167,0.0
2000,2019-11-03,0.4235,167,0.0
2000,2019-11-13,0.4624,165,0.012
2000,2019-12-08,0.4162,167,0.0
2000,2020-01-07,0.5138,166,0.006
2000,2020-01-27,0.5258,167,0.0
2000,2020-03-07,0.4706,167,0.0
2000,2020-03-12,0.4544,167,0.0
2000,2020-03-17,0.5101,167,0.0
2000,2020-04-01,0.5145,162,0.0299
2000,2020-04-06,0.5415,167,0.0
2000,2020-04-21,0.5375,167,0.0
2000,2020-04-26,0.5287,167,0.0
2000,2020-05-01,0.4702,167,0.0
2000,2020-05-11,0.5215,167,0.0
2000,2020-05-16,0.5028,167,0.0
2000,2020-05-21,0.4598,167,0.0
2000,2020-05-26,0.4626,167,0.0
2000,2020-05-31,0.4427,167,0.0
2000,2020-07-05,0.3796,153,0.0838
2000,2020-07-10,0.479,167,0.0
2000,2020-07-20,0.4591,167,0.0
2000,2020-07-25,0.4355,167,0.0
2000,2020-08-04,0.4505,167,0.0
2000,2020-08-09,0.4239,167,0.0
2000,2020-08-19,0.4234,167,0.0
2000,2020-08-24,0.4551,167,0.0
2000,2020-08-29,0.4366,167,0.0
2000,2020-09-03,0.4199,167,0.0
2000,2020-09-08,0.3948,167,0.0
2000,2020-09-13,0.3959,167,0.0
2000,2020-10-13,0.416,167,0.0
2000,2020-10-18,0.3961,167,0.0
2000,2020-10-23,0.4356,167,0.0
2000,2020-10-28,0.4386,167,0.0
2000,2020-11-07,0.4276,167,0.0
2000,2020-11-22,0.4551,167,0.0
2000,2021-01-31,0.4515,164,0.018
2000,2021-02-10,0.5422,167,0.0
2000,2021-02-15,0.5538,167,0.0
2000,2021-02-20,0.5254,167,0.0
2000,2021-03-02,0.4947,167,0.0
2000,2021-03-12,0.5216,167,0.0
2000,2021-03-22,0.5412,167,0.0
2000,2021-03-27,0.5306,167,0.0
2000,2021-04-01,0.5288,167,0.0
2000,2021-04-11,0.5489,167,0.0
2000,2021-05-01,0.5587,167,0.0
2000,2021-05-06,0.5402,167,0.0
2000,2021-05-21,0.5421,167,0.0
2000,2021-05-26,0.5359,167,0.0
2000,2021-06-05,0.5213,167,0.0
2000,2021-06-15,0.2523,165,0.012
2000,2021-07-10,0.4275,167,0.0
2000,2021-07-20,0.3042,167,0.0
2000,2021-07-25,0.2994,167,0.0
2000,2021-07-30,0.3213,167,0.0
2000,2021-08-09,0.2866,167,0.0
2000,2021-08-19,0.3191,167,0.0
2000,2021-08-24,0.3221,167,0.0
2000,2021-09-03,0.338,167,0.0
2000,2021-09-08,0.3212,167,0.0
2000,2021-09-23,0.3929,167,0.0
2000,2021-09-28,0.393,167,0.0
2000,2021-10-13,0.3882,141,0.1557
2000,2021-10-23,0.433,167,0.0
2000,2021-11-07,0.4659,167,0.0
2000,2021-11-17,0.4195,167,0.0
2000,2021-11-22,0.465,167,0.0
2000,2021-11-27,0.4956,167,0.0
2000,2021-12-07,-0.0069,167,0.0
2000,2021-12-12,0.3339,156,0.0659
2000,2022-01-16,0.4475,167,0.0
2000,2022-01-21,0.5605,167,0.0
2000,2022-02-10,0.5542,167,0.0
2000,2022-03-02,0.5774,167,0.0
2000,2022-03-07,0.5068,167,0.0
2000,2022-03-22,0.5488,167,0.0
2000,2022-04-06,0.5494,167,0.0
2000,2022-04-11,0.5803,167,0.0
2000,2022-04-21,0.5202,167,0.0
2000,2022-04-26,0.5877,167,0.0
2000,2022-05-01,0.5759,167,0.0
2000,2022-05-11,0.5672,167,0.0
2000,2022-05-21,0.5595,167,0.0
2000,2022-05-26,0.4703,167,0.0
2000,2022-06-05,0.3312,167,0.0
2000,2022-06-25,0.3459,167,0.0
2000,2022-06-30,0.3816,167,0.0
2000,2022-07-05,0.3734,167,0.0
2000,2022-07-10,0.3573,167,0.0
2000,2022-07-20,0.3409,167,0.0
2000,2022-07-25,0.3612,167,0.0
2000,2022-07-30,0.3416,167,0.0
2000,2022-08-14,0.388,167,0.0
2000,2022-08-24,0.3642,167,0.0
2000,2022-09-18,0.3651,167,0.0
2000,2022-09-23,0.3849,167,0.0
2000,2022-10-23,0.4303,167,0.0
2000,2022-11-17,0.4818,167,0.0
2000,2022-11-27,0.4593,167,0.0
2000,2022-12-17,0.517,167,0.0
2000,2023-01-16,0.5021,167,0.0
2000,2023-01-26,0.3932,167,0.0
2000,2023-02-10,0.5103,167,0.0
2000,2023-02-15,0.3428,155,0.0719
2000,2023-02-20,0.5577,167,0.0
2000,2023-03-02,0.5759,167,0.0
2000,2023-03-17,0.6005,167,0.0
2000,2023-03-22,0.5989,167,0.0
2000,2023-04-01,0.6311,167,0.0
2000,2023-04-11,0.5994,151,0.0958
2000,2023-04-16,0.5491,167,0.0
2000,2023-04-21,0.6531,167,0.0
2000,2023-05-01,0.6079,167,0.0
2000,2023-05-16,0.6119,167,0.0
2000,2023-05-26,0.5567,167,0.0
2000,2023-06-05,0.5612,167,0.0
2000,2023-06-10,0.5224,167,0.0
2000,2023-06-20,0.4976,167,0.0
2000,2023-06-25,0.465,167,0.0
2000,2023-06-30,0.3648,167,0.0
2000,2023-07-05,0.3706,167,0.0
2000,2023-07-15,0.3229,167,0.0
2000,2023-07-25,0.3263,167,0.0
2000,2023-08-04,0.3414,167,0.0
2000,2023-08-09,0.3599,167,0.0
2000,2023-08-24,0.3652,167,0.0
2000,2023-09-08,0.4343,167,0.0
2000,2023-09-13,0.4156,167,0.0
2000,2023-09-18,0.4283,167,0.0
2000,2023-09-23,0.4464,167,0.0
2000,2023-10-23,0.4941,167,0.0
2000,2023-11-07,0.5367,167,0.0
2000,2023-11-12,0.4759,167,0.0
2000,2023-12-02,0.5336,167,0.0
2000,2023-12-07,0.533,167,0.0
2000,2023-12-27,0.5539,167,0.0
2000,2024-02-05,0.4195,167,0.0
2000,2024-02-10,0.3718,167,0.0
2000,2024-02-25,0.4709,167,0.0
2000,2024-03-11,0.5693,167,0.0
2000,2024-03-16,0.5133,167,0.0
2000,2024-03-21,0.4994,155,0.0719
2000,2024-03-31,0.5806,167,0.0
2000,2024-04-05,0.5722,167,0.0
2000,2024-04-10,0.5908,167,0.0
2000,2024-04-20,0.623,167,0.0
2000,2024-04-30,0.5562,167,0.0
2000,2024-05-05,0.5448,167,0.0
2000,2024-05-20,0.4899,167,0.0
2000,2024-05-30,0.4818,167,0.0
2000,2024-06-09,0.5294,167,0.0
2000,2024-06-14,0.4983,167,0.0
2000,2024-06-19,0.5014,167,0.0
2000,2024-06-24,0.4481,167,0.0
2000,2024-06-29,0.4161,167,0.0
2000,2024-07-19,0.4628,167,0.0
2000,2024-07-24,0.4546,167,0.0
2000,2024-07-29,0.4006,167,0.0
2000,2024-08-03,0.2829,167,0.0
2000,2024-08-08,0.2528,167,0.0
2000,2024-08-18,0.303,167,0.0
2000,2024-08-23,0.3151,167,0.0
2000,2024-08-28,0.3384,167,0.0
2000,2024-09-02,0.3112,167,0.0
2000,2024-09-07,0.343,167,0.0
2000,2024-09-12,0.3309,167,0.0
2000,2024-09-22,0.3656,167,0.0
2000,2024-10-02,0.3212,167,0.0
2000,2024-10-07,0.3777,167,0.0
2000,2024-10-17,0.3729,167,0.0
2000,2024-10-22,0.3885,167,0.0
2000,2024-11-01,0.4001,167,0.0
2000,2024-11-11,0.4796,167,0.0
2000,2024-11-26,0.4159,167,0.0
2000,2024-12-06,0.4785,167,0.0
2000,2024-12-31,0.5213,167,0.0
2000,2025-01-10,0.5176,142,0.1497
2000,2025-01-15,0.5096,167,0.0
2000,2025-01-25,0.4987,167,0.0
2000,2025-02-19,0.5762,167,0.0
2000,2025-02-24,0.5639,167,0.0
2000,2025-03-01,0.5685,167,0.0
2000,2025-03-06,0.561,167,0.0
2000,2025-03-21,0.5602,167,0.0
2000,2025-04-12,0.5375,167,0.0
2000,2025-04-15,0.5524,167,0.0
2000,2025-04-30,0.5987,167,0.0
2000,2025-05-02,0.596,167,0.0
2000,2025-05-05,0.5758,167,0.0
2000,2025-05-15,0.6008,167,0.0
2000,2025-05-20,0.5436,167,0.0
2000,2025-05-22,0.3498,167,0.0
2000,2025-05-25,0.5291,167,0.0
2000,2025-05-30,0.5065,167,0.0
2000,2025-06-04,0.5316,167,0.0
2000,2025-06-19,0.5006,167,0.0
2000,2025-06-29,0.4905,167,0.0
2000,2025-07-09,0.4446,167,0.0
2000,2025-07-14,0.4478,167,0.0
2000,2025-07-19,0.4124,167,0.0
2000,2025-07-21,0.3962,167,0.0
2000,2025-07-29,0.3189,167,0.0
2000,2025-08-03,0.2874,167,0.0
2000,2025-08-13,0.2828,167,0.0
2000,2025-08-30,0.33,167,0.0
2000,2025-09-27,0.3612,167,0.0
2000,2025-10-17,0.3419,167,0.0
2000,2025-10-22,0.3839,167,0.0
2000,2025-11-01,0.4082,167,0.0
2000,2025-11-11,0.4241,167,0.0
2000,2025-11-21,0.4081,167,0.0
2000,2025-11-26,0.427,167,0.0
2000,2025-12-01,0.4083,167,0.0
2000,2025-12-06,0.3885,167,0.0
2000,2025-12-11,0.4433,167,0.0
2000,2025-12-21,0.4856,143,0.1437
