data,km_marco_m,faixa,classe,arquivo
2026-03-20,21000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24000,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24500,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29300,cant_dispositivo_int,3,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
